id_num,n,threshold,obstructing_invariants,original_knot_name,n_friend_index,original_knot_crossings,original_knot_slice,original_knot_tau,original_knot_s_0,num_crossings,volume,verification,s,s_2,s_3,nu,tau,simplified,knot_PD_code,n_friend_PD_code
729,3,1.2679,2*tau=2; 2*nu=2,18nh_00244364,834,18,-1,1,2,72,22.7266008,True,,,,1.0,1.0,False,"[(32, 89, 33, 90), (31, 99, 32, 98), (33, 143, 34, 142), (115, 94, 116, 95), (15, 92, 16, 93), (143, 89, 0, 88), (118, 136, 119, 135), (16, 140, 17, 139), (8, 107, 9, 108), (71, 140, 72, 141), (72, 92, 73, 91), (11, 58, 12, 59), (109, 60, 110, 61), (76, 58, 77, 57), (97, 75, 98, 74), (95, 112, 96, 113), (96, 13, 97, 14), (79, 107, 80, 106), (87, 1, 88, 0), (42, 74, 43, 73), (40, 113, 41, 114), (41, 14, 42, 15), (68, 53, 69, 54), (19, 53, 20, 52), (117, 51, 118, 50), (136, 51, 137, 52), (131, 11, 132, 10), (134, 112, 135, 111), (130, 77, 131, 78), (132, 59, 133, 60), (48, 137, 49, 138), (49, 117, 50, 116), (46, 18, 47, 17), (45, 70, 46, 71), (133, 29, 134, 28), (75, 30, 76, 31), (110, 28, 111, 27), (12, 30, 13, 29), (63, 81, 64, 80), (64, 105, 65, 106), (61, 6, 62, 7), (78, 129, 79, 130), (108, 128, 109, 127), (62, 125, 63, 126), (9, 129, 10, 128), (25, 125, 26, 124), (26, 6, 27, 5), (23, 105, 24, 104), (24, 81, 25, 82), (138, 38, 139, 37), (18, 35, 19, 36), (114, 39, 115, 40), (69, 35, 70, 34), (47, 36, 48, 37), (122, 104, 123, 103), (126, 8, 127, 7), (123, 82, 124, 83), (83, 120, 84, 121), (4, 120, 5, 119), (102, 122, 103, 121), (84, 21, 85, 22), (3, 21, 4, 20), (101, 23, 102, 22), (100, 65, 101, 66), (2, 67, 3, 68), (85, 67, 86, 66), (55, 87, 56, 86), (54, 1, 55, 2), (56, 99, 57, 100), (93, 38, 94, 39), (90, 44, 91, 43), (141, 44, 142, 45)]","[[26,2,27,1],[2,34,3,33],[3,6,4,7],[23,4,24,5],[5,24,6,25],[12,8,13,7],[8,22,9,21],[9,36,10,1],[35,10,36,11],[22,12,23,11],[13,32,14,33],[19,14,20,15],[15,31,16,30],[27,17,28,16],[17,29,18,28],[29,19,30,18],[31,20,32,21],[34,26,35,25]]"
3027,-2,0.5858,2*tau=2; 2*nu=2,18nh_00588827,933,18,-1,-1,-2,61,23.853541140738873,True,,,,1.0,1.0,False,"[(89, 1, 90, 0), (15, 120, 16, 121), (22, 112, 23, 111), (107, 69, 108, 68), (116, 59, 117, 60), (90, 103, 91, 104), (33, 108, 34, 109), (88, 40, 89, 39), (87, 12, 88, 13), (31, 85, 32, 84), (17, 36, 18, 37), (34, 19, 35, 20), (79, 63, 80, 62), (32, 53, 33, 54), (27, 45, 28, 44), (78, 43, 79, 44), (86, 67, 87, 68), (35, 70, 36, 71), (105, 17, 106, 16), (104, 119, 105, 120), (117, 100, 118, 101), (106, 37, 107, 38), (115, 5, 116, 4), (98, 23, 99, 24), (101, 47, 102, 46), (99, 112, 100, 113), (97, 56, 98, 57), (96, 82, 97, 81), (7, 80, 8, 81), (3, 61, 4, 60), (5, 115, 6, 114), (2, 45, 3, 46), (6, 26, 7, 25), (48, 1, 49, 2), (47, 103, 48, 102), (82, 96, 83, 95), (110, 93, 111, 94), (55, 94, 56, 95), (21, 92, 22, 93), (118, 92, 119, 91), (26, 61, 27, 62), (18, 70, 19, 69), (121, 14, 0, 15), (38, 13, 39, 14), (30, 10, 31, 9), (66, 12, 67, 11), (58, 113, 59, 114), (57, 24, 58, 25), (52, 86, 53, 85), (51, 11, 52, 10), (73, 55, 74, 54), (75, 8, 76, 9), (74, 83, 75, 84), (71, 21, 72, 20), (72, 110, 73, 109), (40, 50, 41, 49), (42, 77, 43, 78), (41, 29, 42, 28), (64, 29, 65, 30), (63, 77, 64, 76), (65, 50, 66, 51)]","[[22, 2, 23, 1], [2, 22, 3, 21], [3, 12, 4, 13], [11, 4, 12, 5], [5, 10, 6, 11], [15, 6, 16, 7], [7, 16, 8, 17], [8, 34, 9, 33], [34, 10, 35, 9], [13, 20, 14, 21], [19, 14, 20, 15], [26, 18, 27, 17], [18, 28, 19, 27], [23, 28, 24, 29], [31, 24, 32, 25], [25, 32, 26, 33], [29, 36, 30, 1], [35, 30, 36, 31]]"
3028,-2,0.5858,2*tau=2; 2*nu=2,18nh_00588827,933,18,-1,-1,-2,64,23.91072200362327,True,,,,1.0,1.0,False,"[(112, 118, 113, 117), (114, 14, 115, 13), (111, 100, 112, 101), (109, 70, 110, 71), (66, 98, 67, 97), (45, 98, 46, 99), (35, 76, 36, 77), (2, 70, 3, 69), (61, 46, 62, 47), (59, 12, 60, 13), (67, 127, 68, 126), (47, 15, 48, 14), (44, 127, 45, 0), (122, 34, 123, 33), (17, 36, 18, 37), (93, 35, 94, 34), (37, 6, 38, 7), (40, 90, 41, 89), (42, 120, 43, 119), (94, 77, 95, 78), (123, 78, 124, 79), (18, 76, 19, 75), (31, 97, 32, 96), (32, 126, 33, 125), (28, 15, 29, 16), (22, 53, 23, 54), (30, 66, 31, 65), (0, 43, 1, 44), (110, 42, 111, 41), (84, 27, 85, 28), (81, 64, 82, 65), (86, 50, 87, 49), (83, 17, 84, 16), (80, 95, 81, 96), (79, 124, 80, 125), (102, 51, 103, 52), (99, 118, 100, 119), (60, 113, 61, 114), (1, 120, 2, 121), (71, 90, 72, 91), (73, 5, 74, 4), (68, 121, 69, 122), (23, 105, 24, 104), (52, 105, 53, 106), (11, 117, 12, 116), (9, 51, 10, 50), (54, 8, 55, 7), (92, 4, 93, 3), (20, 5, 21, 6), (62, 30, 63, 29), (8, 25, 9, 26), (103, 25, 104, 24), (74, 20, 75, 19), (38, 21, 39, 22), (101, 88, 102, 89), (10, 88, 11, 87), (63, 82, 64, 83), (115, 58, 116, 59), (85, 56, 86, 57), (26, 56, 27, 55), (48, 57, 49, 58), (91, 108, 92, 109), (72, 107, 73, 108), (39, 107, 40, 106)]","[[22, 2, 23, 1], [2, 22, 3, 21], [3, 12, 4, 13], [11, 4, 12, 5], [5, 10, 6, 11], [15, 6, 16, 7], [7, 16, 8, 17], [8, 34, 9, 33], [34, 10, 35, 9], [13, 20, 14, 21], [19, 14, 20, 15], [26, 18, 27, 17], [18, 28, 19, 27], [23, 28, 24, 29], [31, 24, 32, 25], [25, 32, 26, 33], [29, 36, 30, 1], [35, 30, 36, 31]]"
3029,-1,0.0000,2*tau=2; 2*nu=2,18nh_00588827,933,18,-1,-1,-2,57,23.74492510914163,True,,,,1.0,1.0,False,"[(80, 7, 81, 8), (26, 6, 27, 5), (61, 6, 62, 7), (8, 79, 9, 80), (13, 87, 14, 86), (100, 10, 101, 9), (10, 102, 11, 101), (12, 1, 13, 2), (70, 17, 71, 18), (109, 14, 110, 15), (18, 69, 19, 70), (31, 16, 32, 17), (23, 44, 24, 45), (25, 82, 26, 83), (41, 35, 42, 34), (36, 90, 37, 89), (37, 112, 38, 113), (111, 38, 112, 39), (64, 44, 65, 43), (96, 45, 97, 46), (40, 105, 41, 106), (62, 82, 63, 81), (63, 98, 64, 99), (75, 88, 76, 89), (99, 78, 100, 79), (76, 103, 77, 104), (110, 74, 111, 73), (74, 0, 75, 113), (0, 87, 1, 88), (72, 108, 73, 107), (15, 108, 16, 109), (94, 20, 95, 19), (91, 106, 92, 107), (90, 40, 91, 39), (24, 98, 25, 97), (33, 92, 34, 93), (46, 58, 47, 57), (47, 30, 48, 31), (49, 3, 50, 2), (48, 85, 49, 86), (42, 53, 43, 54), (29, 59, 30, 58), (77, 52, 78, 53), (11, 51, 12, 50), (56, 96, 57, 95), (55, 21, 56, 20), (66, 21, 67, 22), (4, 28, 5, 27), (3, 60, 4, 61), (84, 60, 85, 59), (83, 28, 84, 29), (54, 67, 55, 68), (32, 72, 33, 71), (93, 68, 94, 69), (22, 65, 23, 66), (102, 52, 103, 51), (104, 35, 105, 36)]","[[22, 2, 23, 1], [2, 22, 3, 21], [3, 12, 4, 13], [11, 4, 12, 5], [5, 10, 6, 11], [15, 6, 16, 7], [7, 16, 8, 17], [8, 34, 9, 33], [34, 10, 35, 9], [13, 20, 14, 21], [19, 14, 20, 15], [26, 18, 27, 17], [18, 28, 19, 27], [23, 28, 24, 29], [31, 24, 32, 25], [25, 32, 26, 33], [29, 36, 30, 1], [35, 30, 36, 31]]"
3030,-1,0.0000,2*tau=2; 2*nu=2,18nh_00588827,933,18,-1,-1,-2,62,23.77476006552926,True,,,,1.0,1.0,False,"[(108, 42, 109, 41), (85, 29, 86, 28), (88, 12, 89, 11), (80, 20, 81, 19), (78, 61, 79, 62), (34, 73, 35, 74), (1, 61, 2, 60), (51, 121, 52, 120), (33, 7, 34, 6), (123, 18, 0, 19), (52, 83, 53, 84), (116, 87, 117, 88), (44, 93, 45, 94), (65, 94, 66, 95), (15, 93, 16, 92), (0, 79, 1, 80), (117, 30, 118, 31), (59, 20, 60, 21), (49, 10, 50, 11), (114, 9, 115, 10), (23, 107, 24, 106), (22, 78, 23, 77), (21, 2, 22, 3), (115, 51, 116, 50), (89, 48, 90, 49), (14, 45, 15, 46), (63, 43, 64, 42), (97, 17, 98, 16), (95, 64, 96, 65), (90, 113, 91, 114), (96, 43, 97, 44), (110, 68, 111, 67), (91, 70, 92, 71), (13, 68, 14, 69), (46, 70, 47, 69), (27, 85, 28, 84), (29, 118, 30, 119), (86, 119, 87, 120), (12, 111, 13, 112), (66, 110, 67, 109), (47, 113, 48, 112), (7, 83, 8, 82), (8, 121, 9, 122), (40, 101, 41, 102), (107, 100, 108, 101), (62, 99, 63, 100), (17, 99, 18, 98), (57, 76, 58, 77), (58, 4, 59, 3), (56, 105, 57, 106), (37, 55, 38, 54), (104, 55, 105, 56), (32, 53, 33, 54), (74, 5, 75, 6), (72, 81, 73, 82), (71, 123, 72, 122), (103, 38, 104, 39), (4, 36, 5, 35), (75, 36, 76, 37), (31, 27, 32, 26), (39, 24, 40, 25), (102, 26, 103, 25)]","[[22, 2, 23, 1], [2, 22, 3, 21], [3, 12, 4, 13], [11, 4, 12, 5], [5, 10, 6, 11], [15, 6, 16, 7], [7, 16, 8, 17], [8, 34, 9, 33], [34, 10, 35, 9], [13, 20, 14, 21], [19, 14, 20, 15], [26, 18, 27, 17], [18, 28, 19, 27], [23, 28, 24, 29], [31, 24, 32, 25], [25, 32, 26, 33], [29, 36, 30, 1], [35, 30, 36, 31]]"
3031,-1,0.0000,2*tau=2; 2*nu=2,18nh_00588827,933,18,-1,-1,-2,62,23.821334581881377,True,,,,1.0,1.0,False,"[(81, 22, 82, 23), (25, 78, 26, 79), (48, 104, 49, 103), (100, 117, 101, 118), (2, 49, 3, 50), (19, 108, 20, 109), (83, 107, 84, 106), (122, 105, 123, 106), (102, 1, 103, 2), (101, 51, 102, 50), (17, 68, 18, 69), (85, 67, 86, 66), (86, 37, 87, 38), (18, 36, 19, 35), (12, 123, 13, 0), (13, 105, 14, 104), (92, 107, 93, 108), (93, 21, 94, 20), (91, 84, 92, 85), (90, 122, 91, 121), (120, 90, 121, 89), (38, 87, 39, 88), (65, 89, 66, 88), (6, 97, 7, 98), (3, 119, 4, 118), (64, 15, 65, 16), (39, 17, 40, 16), (119, 14, 120, 15), (116, 55, 117, 56), (109, 43, 110, 42), (114, 61, 115, 62), (112, 31, 113, 32), (113, 73, 114, 72), (43, 94, 44, 95), (62, 100, 63, 99), (33, 97, 34, 96), (110, 95, 111, 96), (47, 0, 48, 1), (111, 9, 112, 8), (32, 7, 33, 8), (63, 4, 64, 5), (44, 10, 45, 9), (51, 25, 52, 24), (46, 23, 47, 24), (10, 21, 11, 22), (11, 83, 12, 82), (45, 81, 46, 80), (52, 79, 53, 80), (76, 27, 77, 28), (77, 54, 78, 55), (69, 41, 70, 40), (73, 60, 74, 61), (67, 36, 68, 37), (70, 6, 71, 5), (71, 98, 72, 99), (29, 74, 30, 75), (30, 60, 31, 59), (34, 41, 35, 42), (26, 54, 27, 53), (58, 75, 59, 76), (57, 29, 58, 28), (56, 115, 57, 116)]","[[22, 2, 23, 1], [2, 22, 3, 21], [3, 12, 4, 13], [11, 4, 12, 5], [5, 10, 6, 11], [15, 6, 16, 7], [7, 16, 8, 17], [8, 34, 9, 33], [34, 10, 35, 9], [13, 20, 14, 21], [19, 14, 20, 15], [26, 18, 27, 17], [18, 28, 19, 27], [23, 28, 24, 29], [31, 24, 32, 25], [25, 32, 26, 33], [29, 36, 30, 1], [35, 30, 36, 31]]"
911,1,0.0000,2*tau=2; 2*nu=2,18nh_00778169,963,18,-1,1,2,65,24.20697293,True,,,,1.0,1.0,False,"[(44, 32, 45, 31), (83, 31, 84, 30), (85, 47, 86, 46), (65, 121, 66, 120), (19, 37, 20, 36), (124, 39, 125, 40), (64, 36, 65, 35), (37, 63, 38, 62), (122, 62, 123, 61), (18, 63, 19, 64), (107, 56, 108, 57), (109, 129, 110, 128), (20, 122, 21, 121), (41, 126, 42, 127), (99, 34, 100, 35), (97, 67, 98, 66), (98, 119, 99, 120), (91, 27, 92, 26), (86, 9, 87, 10), (42, 112, 43, 111), (43, 102, 44, 103), (29, 83, 30, 82), (58, 0, 59, 129), (54, 23, 55, 24), (50, 67, 51, 68), (49, 119, 50, 118), (27, 104, 28, 105), (106, 25, 107, 26), (13, 97, 14, 96), (11, 5, 12, 4), (14, 21, 15, 22), (12, 51, 13, 52), (10, 87, 11, 88), (2, 93, 3, 94), (52, 96, 53, 95), (28, 90, 29, 89), (105, 93, 106, 92), (38, 18, 39, 17), (123, 17, 124, 16), (60, 15, 61, 16), (59, 77, 60, 76), (125, 74, 126, 75), (100, 73, 101, 74), (117, 69, 118, 68), (40, 75, 41, 76), (77, 23, 78, 22), (78, 54, 79, 53), (80, 3, 81, 4), (79, 94, 80, 95), (0, 56, 1, 55), (6, 70, 7, 69), (5, 116, 6, 117), (1, 25, 2, 24), (101, 113, 102, 112), (127, 111, 128, 110), (57, 108, 58, 109), (114, 48, 115, 47), (115, 8, 116, 9), (113, 33, 114, 32), (45, 85, 46, 84), (72, 33, 73, 34), (71, 48, 72, 49), (70, 8, 71, 7), (90, 104, 91, 103), (88, 81, 89, 82)]","[[32,2,33,1],[2,32,3,31],[10,4,11,3],[4,10,5,9],[36,5,1,6],[6,35,7,36],[7,17,8,16],[15,9,16,8],[11,30,12,31],[29,12,30,13],[20,14,21,13],[14,20,15,19],[24,17,25,18],[18,23,19,24],[28,22,29,21],[22,28,23,27],[25,35,26,34],[33,27,34,26]]"
912,1,0.0000,2*tau=2; 2*nu=2,18nh_00778169,963,18,-1,1,2,62,24.20697293,True,,,,1.0,1.0,False,"[(3, 52, 4, 53), (5, 117, 6, 116), (67, 14, 68, 15), (102, 14, 103, 13), (79, 29, 80, 28), (39, 57, 40, 56), (41, 114, 42, 115), (66, 45, 67, 46), (103, 45, 104, 44), (54, 116, 55, 115), (111, 59, 112, 58), (65, 1, 66, 0), (104, 1, 105, 2), (43, 33, 44, 32), (2, 31, 3, 32), (83, 74, 84, 75), (110, 73, 111, 74), (60, 72, 61, 71), (118, 52, 119, 51), (75, 51, 76, 50), (76, 119, 77, 120), (12, 34, 13, 33), (123, 65, 0, 64), (122, 105, 123, 106), (120, 77, 121, 78), (121, 31, 122, 30), (16, 69, 17, 70), (15, 101, 16, 100), (62, 99, 63, 100), (107, 99, 108, 98), (68, 102, 69, 101), (35, 19, 36, 18), (34, 89, 35, 90), (11, 89, 12, 88), (10, 19, 11, 20), (55, 6, 56, 7), (113, 9, 114, 8), (40, 8, 41, 7), (23, 73, 24, 72), (27, 81, 28, 80), (24, 110, 25, 109), (22, 59, 23, 60), (26, 97, 27, 98), (20, 9, 21, 10), (86, 54, 87, 53), (84, 117, 85, 118), (85, 5, 86, 4), (81, 97, 82, 96), (112, 37, 113, 38), (57, 39, 58, 38), (21, 37, 22, 36), (91, 71, 92, 70), (95, 83, 96, 82), (93, 109, 94, 108), (92, 61, 93, 62), (94, 25, 95, 26), (90, 18, 91, 17), (87, 42, 88, 43), (48, 29, 49, 30), (49, 79, 50, 78), (47, 107, 48, 106), (46, 63, 47, 64)]","[[32,2,33,1],[2,32,3,31],[10,4,11,3],[4,10,5,9],[36,5,1,6],[6,35,7,36],[7,17,8,16],[15,9,16,8],[11,30,12,31],[29,12,30,13],[20,14,21,13],[14,20,15,19],[24,17,25,18],[18,23,19,24],[28,22,29,21],[22,28,23,27],[25,35,26,34],[33,27,34,26]]"
913,1,0.0000,2*tau=2; 2*nu=2,18nh_00778169,963,18,-1,1,2,62,24.20697293,True,,,,1.0,1.0,False,"[(113, 26, 114, 27), (111, 39, 112, 38), (88, 106, 89, 105), (81, 103, 82, 102), (61, 97, 62, 96), (20, 96, 21, 95), (122, 97, 123, 98), (87, 78, 88, 79), (51, 66, 52, 67), (8, 68, 9, 67), (21, 62, 22, 63), (50, 118, 51, 117), (24, 42, 25, 41), (23, 121, 24, 120), (9, 116, 10, 117), (80, 34, 81, 33), (119, 40, 120, 41), (65, 43, 66, 42), (94, 39, 95, 40), (114, 50, 115, 49), (92, 28, 93, 27), (63, 22, 64, 23), (118, 26, 119, 25), (72, 37, 73, 38), (71, 29, 72, 28), (69, 48, 70, 49), (108, 55, 109, 56), (47, 13, 48, 12), (112, 94, 113, 93), (70, 91, 71, 92), (30, 90, 31, 89), (35, 90, 36, 91), (58, 74, 59, 73), (107, 77, 108, 76), (1, 74, 2, 75), (0, 110, 1, 109), (59, 110, 60, 111), (16, 6, 17, 5), (106, 4, 107, 3), (64, 122, 65, 121), (77, 4, 78, 5), (75, 57, 76, 56), (2, 58, 3, 57), (17, 54, 18, 55), (83, 47, 84, 46), (123, 19, 0, 18), (60, 19, 61, 20), (32, 80, 33, 79), (31, 104, 32, 105), (36, 30, 37, 29), (103, 34, 104, 35), (100, 86, 101, 85), (99, 6, 100, 7), (98, 54, 99, 53), (101, 15, 102, 14), (15, 86, 16, 87), (45, 85, 46, 84), (44, 7, 45, 8), (43, 53, 44, 52), (82, 13, 83, 14), (68, 12, 69, 11), (115, 10, 116, 11)]","[[32,2,33,1],[2,32,3,31],[10,4,11,3],[4,10,5,9],[36,5,1,6],[6,35,7,36],[7,17,8,16],[15,9,16,8],[11,30,12,31],[29,12,30,13],[20,14,21,13],[14,20,15,19],[24,17,25,18],[18,23,19,24],[28,22,29,21],[22,28,23,27],[25,35,26,34],[33,27,34,26]]"
914,1,0.0000,2*tau=2; 2*nu=2,18nh_00778169,963,18,-1,1,2,67,24.20697293,True,,,,1.0,1.0,False,"[(132, 115, 133, 116), (131, 65, 132, 64), (59, 121, 60, 120), (21, 125, 22, 124), (47, 115, 48, 114), (112, 46, 113, 45), (14, 112, 15, 111), (110, 1, 111, 2), (105, 37, 106, 36), (99, 40, 100, 41), (100, 29, 101, 30), (97, 7, 98, 6), (98, 84, 99, 83), (5, 82, 6, 83), (80, 42, 81, 41), (79, 31, 80, 30), (81, 4, 82, 5), (67, 46, 68, 47), (11, 70, 12, 71), (68, 0, 69, 133), (48, 65, 49, 66), (58, 25, 59, 26), (22, 55, 23, 56), (16, 44, 17, 43), (49, 131, 50, 130), (3, 45, 4, 44), (13, 0, 14, 1), (27, 79, 28, 78), (23, 91, 24, 90), (121, 25, 122, 24), (113, 67, 114, 66), (123, 88, 124, 89), (117, 13, 118, 12), (119, 32, 120, 33), (118, 110, 119, 109), (116, 69, 117, 70), (122, 58, 123, 57), (91, 55, 92, 54), (9, 50, 10, 51), (106, 51, 107, 52), (103, 127, 104, 126), (7, 129, 8, 128), (96, 129, 97, 130), (76, 125, 77, 126), (75, 92, 76, 93), (72, 33, 73, 34), (74, 54, 75, 53), (26, 19, 27, 20), (31, 19, 32, 18), (42, 18, 43, 17), (2, 15, 3, 16), (87, 21, 88, 20), (86, 77, 87, 78), (8, 96, 9, 95), (104, 94, 105, 93), (60, 74, 61, 73), (62, 107, 63, 108), (61, 35, 62, 34), (63, 10, 64, 11), (56, 90, 57, 89), (71, 109, 72, 108), (85, 103, 86, 102), (28, 101, 29, 102), (37, 94, 38, 95), (35, 53, 36, 52), (38, 127, 39, 128), (39, 85, 40, 84)]","[[32,2,33,1],[2,32,3,31],[10,4,11,3],[4,10,5,9],[36,5,1,6],[6,35,7,36],[7,17,8,16],[15,9,16,8],[11,30,12,31],[29,12,30,13],[20,14,21,13],[14,20,15,19],[24,17,25,18],[18,23,19,24],[28,22,29,21],[22,28,23,27],[25,35,26,34],[33,27,34,26]]"
20,1,0.0000,s=2; s_2=2; s_3=2; 2*tau=2; 2*nu=2,K15n77799,31,15,-1,1,2,39,15.3490236,True,2.0,2.0,2.0,1.0,1.0,False,"[(46, 5, 47, 6), (3, 35, 4, 34), (32, 8, 33, 7), (74, 28, 75, 27), (21, 1, 22, 0), (67, 8, 68, 9), (18, 33, 19, 34), (1, 21, 2, 20), (36, 48, 37, 47), (35, 16, 36, 17), (2, 65, 3, 66), (19, 67, 20, 66), (40, 30, 41, 29), (30, 40, 31, 39), (68, 32, 69, 31), (69, 38, 70, 39), (64, 14, 65, 13), (63, 50, 64, 51), (56, 25, 57, 26), (17, 5, 18, 4), (59, 73, 60, 72), (41, 70, 42, 71), (9, 25, 10, 24), (42, 62, 43, 61), (75, 59, 76, 58), (23, 54, 24, 55), (10, 56, 11, 55), (52, 12, 53, 11), (51, 77, 52, 76), (48, 16, 49, 15), (53, 22, 54, 23), (28, 74, 29, 73), (71, 61, 72, 60), (26, 57, 27, 58), (14, 50, 15, 49), (12, 77, 13, 0), (6, 45, 7, 46), (62, 44, 63, 43), (37, 44, 38, 45)]","[[4,2,5,1],[2,12,3,11],[12,4,13,3],[16,5,17,6],[6,22,7,21],[18,8,19,7],[27,9,28,8],[9,27,10,26],[10,23,11,24],[13,25,14,24],[25,15,26,14],[15,1,16,30],[22,17,23,18],[19,28,20,29],[29,20,30,21]]"
21,3,1.2679,s=2; s_2=2; s_3=2; 2*tau=2; 2*nu=2,K15n77799,31,15,-1,1,2,34,15.033756,True,2.0,2.0,2.0,1.0,1.0,False,"[(27, 53, 28, 52), (45, 36, 46, 37), (67, 35, 0, 34), (46, 10, 47, 9), (35, 10, 36, 11), (8, 48, 9, 47), (53, 50, 54, 51), (54, 64, 55, 63), (7, 66, 8, 67), (0, 11, 1, 12), (5, 56, 6, 57), (6, 21, 7, 22), (32, 57, 33, 58), (25, 17, 26, 16), (37, 19, 38, 18), (40, 56, 41, 55), (39, 65, 40, 64), (38, 49, 39, 50), (31, 5, 32, 4), (24, 1, 25, 2), (33, 22, 34, 23), (60, 3, 61, 4), (61, 30, 62, 31), (51, 29, 52, 28), (20, 66, 21, 65), (19, 48, 20, 49), (59, 15, 60, 14), (13, 59, 14, 58), (15, 2, 16, 3), (12, 24, 13, 23), (26, 44, 27, 43), (17, 45, 18, 44), (62, 42, 63, 41), (29, 42, 30, 43)]","[[4,2,5,1],[2,12,3,11],[12,4,13,3],[16,5,17,6],[6,22,7,21],[18,8,19,7],[27,9,28,8],[9,27,10,26],[10,23,11,24],[13,25,14,24],[25,15,26,14],[15,1,16,30],[22,17,23,18],[19,28,20,29],[29,20,30,21]]"
